value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
22.0	22.26396719741821	7.194975186204682	0.2639671974182129	1.6366370277404785	1000	06	1	cdf	2.6823450908122695	unsmoothed
25.5	22.83007634973526	14.399718703740032	-2.66992365026474	3.607216386318207	1000	06	1	cdf	3.7946961279844307	unsmoothed
28.0	23.282128274917604	18.03517547915813	-4.717871725082397	5.200986455917358	1000	06	1	cdf	4.246784133807384	unsmoothed
30.0	25.151706362724305	19.253186171156795	-4.848293637275696	5.015097767829895	1000	06	1	cdf	4.38784527657446	unsmoothed
31.0	25.459311022758484	22.55470006301818	-5.540688977241516	5.637396775245667	1000	06	1	cdf	4.749178883030011	unsmoothed
31.5	24.54237181377411	22.497252236056102	-6.957628186225891	7.058082146644592	1000	06	1	cdf	4.743126841657948	unsmoothed
32.0	24.676814610481262	22.00113214789843	-7.323185389518738	7.425870402336121	1000	06	1	cdf	4.690536445642271	unsmoothed
32.5	24.820422849655152	21.58515838588655	-7.679577150344849	7.744742067337036	1000	06	1	cdf	4.645983037623636	unsmoothed
33.0	24.972682119369505	23.650330106896483	-8.027317880630493	8.101385133743285	1000	06	1	cdf	4.8631605059772065	unsmoothed
34.0	25.83022502708435	26.95869494476808	-8.169774972915649	8.237807138442992	1000	06	1	cdf	5.1921763206547675	unsmoothed
36.0	28.04186083698273	29.28643845023137	-7.958139163017273	7.961658358573914	1000	06	1	cdf	5.411694600606299	unsmoothed
38.5	32.34848058605194	38.461008178489614	-6.151519413948059	6.151519413948059	1000	06	1	cdf	6.201693976526866	unsmoothed
2.5	15.980452044010162	54.146603855681626	13.480452044010162	13.480452044010162	1000	06	2	inverse_cdf	7.358437596098891	unsmoothed
3.0	16.763329526185988	50.27533233505581	13.76332952618599	13.76332952618599	1000	06	2	inverse_cdf	7.090510019389001	unsmoothed
4.0	15.711248962163925	46.54133897079301	11.711248962163925	11.711320342302322	1000	06	2	inverse_cdf	6.822121295520405	unsmoothed
5.0	14.87392716693878	40.22941262273138	9.87392716693878	9.876015440940858	1000	06	2	inverse_cdf	6.3426660500716405	unsmoothed
7.5	15.021301183700562	32.682418033076615	7.521301183700562	7.565832633972167	1000	06	2	inverse_cdf	5.716853857942899	unsmoothed
11.5	16.24943726158142	26.240576634770346	4.749437261581421	5.082706832885743	1000	06	2	inverse_cdf	5.122555674150389	unsmoothed
16.0	18.501334854602813	19.58760628699341	2.501334854602814	3.385675342082977	1000	06	2	inverse_cdf	4.42578877568659	unsmoothed
18.5	20.198531003952027	23.70308909996746	1.6985310039520265	3.903757593154907	1000	06	2	inverse_cdf	4.868581836630402	unsmoothed
20.0	20.869798793315887	28.451348070045487	0.8697987933158875	4.196658398151397	1000	06	2	inverse_cdf	5.333980508967528	unsmoothed
21.0	21.226484220027924	27.67613157630383	0.2264842200279236	4.056373556613922	1000	06	2	inverse_cdf	5.2608109238314045	unsmoothed
21.5	21.392628360271456	27.34683854697635	-0.1073716397285461	4.067955776691437	1000	06	2	inverse_cdf	5.229420479075703	unsmoothed
22.0	21.35088957595825	26.785360290707555	-0.649110424041748	4.038415023803711	1000	06	2	inverse_cdf	5.1754574957879385	unsmoothed
22.5	22.195330449104308	25.528741383119737	-0.3046695508956909	3.9665263662338255	1000	06	2	inverse_cdf	5.052597488729904	unsmoothed
23.0	22.263987503528597	25.07386557301896	-0.736012496471405	3.866332747936249	1000	06	2	inverse_cdf	5.007381109224558	unsmoothed
24.0	22.781623189926147	18.45941751047094	-1.2183768100738526	3.040900442123413	1000	06	2	inverse_cdf	4.296442424898877	unsmoothed
25.5	23.585255383968352	16.777123286723498	-1.9147446160316468	3.00933469247818	1000	06	2	inverse_cdf	4.095988682445729	unsmoothed
28.0	25.75807312011719	16.855392088062512	-2.2419268798828127	2.967955623626709	1000	06	2	inverse_cdf	4.105531888569678	unsmoothed
